Date,Discharge
2/28/1957,2690
3/1/1957,2110
3/2/1957,1780
3/3/1957,1480
3/4/1957,1160
3/5/1957,980
3/6/1957,920
3/7/1957,916
3/8/1957,886
3/9/1957,1000
3/10/1957,820
3/11/1957,660
3/12/1957,844
3/13/1957,1250
3/14/1957,1450
3/15/1957,1840
3/16/1957,3050
3/17/1957,2580
3/18/1957,2130
3/19/1957,1860
3/20/1957,1780
3/21/1957,1640
3/22/1957,1380
3/23/1957,1300
3/24/1957,1160
3/25/1957,1030
3/26/1957,976
3/27/1957,946
3/28/1957,892
3/29/1957,832
3/30/1957,802
3/31/1957,748
4/1/1957,688
4/2/1957,1010
4/3/1957,1280
4/4/1957,1090
4/5/1957,1580
4/6/1957,7330
4/7/1957,5520
4/8/1957,4210
4/9/1957,3630
4/10/1957,2920
4/11/1957,2510
4/12/1957,2960
4/13/1957,2930
4/14/1957,2430
4/15/1957,2070
4/16/1957,1800
4/17/1957,1720
4/18/1957,1690
4/19/1957,2050
4/20/1957,1780
4/21/1957,1720
4/22/1957,1530
4/23/1957,1330
4/24/1957,1360
4/25/1957,1170
4/26/1957,1090
4/27/1957,1010
4/28/1957,982
4/29/1957,880
4/30/1957,760
5/1/1957,682
5/2/1957,615
5/3/1957,563
5/4/1957,533
5/5/1957,503
5/6/1957,452
5/7/1957,412
5/8/1957,370
5/9/1957,339
5/10/1957,324
5/11/1957,485
5/12/1957,790
5/13/1957,874
5/14/1957,826
5/15/1957,976
5/16/1957,916
5/17/1957,766
5/18/1957,790
5/19/1957,1270
5/20/1957,4220
5/21/1957,5350
5/22/1957,3650
5/23/1957,2880
5/24/1957,2250
5/25/1957,1700
5/26/1957,1390
5/27/1957,1220
5/28/1957,1080
5/29/1957,922
5/30/1957,778
5/31/1957,664
6/1/1957,573
6/2/1957,558
6/3/1957,548
6/4/1957,470
6/5/1957,416
6/6/1957,378
6/7/1957,420
6/8/1957,456
6/9/1957,355
6/10/1957,306
6/11/1957,274
6/12/1957,264
6/13/1957,250
6/14/1957,366
6/15/1957,335
6/16/1957,278
6/17/1957,241
6/18/1957,231
6/19/1957,209
6/20/1957,194
6/21/1957,180
6/22/1957,166
6/23/1957,164
6/24/1957,200
6/25/1957,218
6/26/1957,386
6/27/1957,298
6/28/1957,218
6/29/1957,218
6/30/1957,215
7/1/1957,186
7/2/1957,164
7/3/1957,143
7/4/1957,180
7/5/1957,244
7/6/1957,267
7/7/1957,215
7/8/1957,166
7/9/1957,161
7/10/1957,141
7/11/1957,129
7/12/1957,120
7/13/1957,156
7/14/1957,212
7/15/1957,169
7/16/1957,136
7/17/1957,117
7/18/1957,106
7/19/1957,100
7/20/1957,94
7/21/1957,89
7/22/1957,102
7/23/1957,145
7/24/1957,160
7/25/1957,130
7/26/1957,104
7/27/1957,92
7/28/1957,86
7/29/1957,106
7/30/1957,120
7/31/1957,150
8/1/1957,155
8/2/1957,130
8/3/1957,110
8/4/1957,104
8/5/1957,110
8/6/1957,130
8/7/1957,124
8/8/1957,100
8/9/1957,88
8/10/1957,88
8/11/1957,84
8/12/1957,82
8/13/1957,80
8/14/1957,74
8/15/1957,70
8/16/1957,64
8/17/1957,58
8/18/1957,56
8/19/1957,54
8/20/1957,56
8/21/1957,54
8/22/1957,56
8/23/1957,54
8/24/1957,50
8/25/1957,49
8/26/1957,50
8/27/1957,50
8/28/1957,49
8/29/1957,49
8/30/1957,50
8/31/1957,50
9/1/1957,46
9/2/1957,48
9/3/1957,56
9/4/1957,58
9/5/1957,50
9/6/1957,46
9/7/1957,44
9/8/1957,41
9/9/1957,39
9/10/1957,38
9/11/1957,37
9/12/1957,36
9/13/1957,35
9/14/1957,37
9/15/1957,39
9/16/1957,42
9/17/1957,45
9/18/1957,54
9/19/1957,49
9/20/1957,49
9/21/1957,49
9/22/1957,55
9/23/1957,122
9/24/1957,90
9/25/1957,72
9/26/1957,70
9/27/1957,60
9/28/1957,54
9/29/1957,50
9/30/1957,49
10/1/1957,46
10/2/1957,44
10/3/1957,42
10/4/1957,42
10/5/1957,41
10/6/1957,41
10/7/1957,42
10/8/1957,62
10/9/1957,81
10/10/1957,71
10/11/1957,65
10/12/1957,69
10/13/1957,63
10/14/1957,60
10/15/1957,56
10/16/1957,53
10/17/1957,53
10/18/1957,68
10/19/1957,158
10/20/1957,151
10/21/1957,143
10/22/1957,117
10/23/1957,100
10/24/1957,98
10/25/1957,122
10/26/1957,120
10/27/1957,111
10/28/1957,102
10/29/1957,92
10/30/1957,87
10/31/1957,80
11/1/1957,74
11/2/1957,73
11/3/1957,69
11/4/1957,71
11/5/1957,73
11/6/1957,78
11/7/1957,81
11/8/1957,85
11/9/1957,113
11/10/1957,117
11/11/1957,117
11/12/1957,113
11/13/1957,106
11/14/1957,104
11/15/1957,371
11/16/1957,378
11/17/1957,309
11/18/1957,241
11/19/1957,360
11/20/1957,632
11/21/1957,589
11/22/1957,429
11/23/1957,362
11/24/1957,324
11/25/1957,302
11/26/1957,274
11/27/1957,237
11/28/1957,225
11/29/1957,270
11/30/1957,358
12/1/1957,460
12/2/1957,460
12/3/1957,382
12/4/1957,335
12/5/1957,302
12/6/1957,250
12/7/1957,430
12/8/1957,862
12/9/1957,868
12/10/1957,904
12/11/1957,796
12/12/1957,580
12/13/1957,350
12/14/1957,460
12/15/1957,682
12/16/1957,659
12/17/1957,676
12/18/1957,558
12/19/1957,625
12/20/1957,2110
12/21/1957,8740
12/22/1957,5200
12/23/1957,3310
12/24/1957,2500
12/25/1957,1980
12/26/1957,2460
12/27/1957,4420
12/28/1957,2880
12/29/1957,2440
12/30/1957,1960
12/31/1957,1610
1/1/1958,1700
1/2/1958,1600
1/3/1958,1020
1/4/1958,740
1/5/1958,520
1/6/1958,600
1/7/1958,720
1/8/1958,680
1/9/1958,540
1/10/1958,450
1/11/1958,523
1/12/1958,465
1/13/1958,374
1/14/1958,438
1/15/1958,523
1/16/1958,508
1/17/1958,465
1/18/1958,410
1/19/1958,310
1/20/1958,350
1/21/1958,350
1/22/1958,1200
1/23/1958,1920
1/24/1958,1250
1/25/1958,1140
1/26/1958,1180
1/27/1958,1260
1/28/1958,1110
1/29/1958,988
1/30/1958,904
1/31/1958,838
2/1/1958,724
2/2/1958,736
2/3/1958,659
2/4/1958,553
2/5/1958,538
2/6/1958,579
2/7/1958,615
2/8/1958,513
2/9/1958,340
2/10/1958,390
2/11/1958,400
2/12/1958,400
2/13/1958,380
2/14/1958,380
2/15/1958,370
2/16/1958,330
2/17/1958,330
2/18/1958,340
2/19/1958,350
2/20/1958,360
2/21/1958,370
2/22/1958,380
2/23/1958,400
2/24/1958,420
2/25/1958,480
2/26/1958,500
2/27/1958,520
2/28/1958,1400
3/1/1958,2000
3/2/1958,1400
3/3/1958,1300
3/4/1958,1300
3/5/1958,1200
3/6/1958,1100
3/7/1958,1000
3/8/1958,960
3/9/1958,900
3/10/1958,920
3/11/1958,920
3/12/1958,940
3/13/1958,910
3/14/1958,940
3/15/1958,910
3/16/1958,862
3/17/1958,814
3/18/1958,760
3/19/1958,724
3/20/1958,748
3/21/1958,766
3/22/1958,730
3/23/1958,700
3/24/1958,706
3/25/1958,874
3/26/1958,1220
3/27/1958,1460
3/28/1958,1610
3/29/1958,1890
3/30/1958,2290
3/31/1958,3090
4/1/1958,2950
4/2/1958,3090
4/3/1958,3880
4/4/1958,4680
4/5/1958,5190
4/6/1958,7870
4/7/1958,12800
4/8/1958,9770
4/9/1958,5710
4/10/1958,4360
4/11/1958,4400
4/12/1958,4050
4/13/1958,3580
4/14/1958,4620
4/15/1958,6180
4/16/1958,7200
4/17/1958,7550
4/18/1958,7060
4/19/1958,6300
4/20/1958,5020
4/21/1958,4740
4/22/1958,7980
4/23/1958,5410
4/24/1958,3830
4/25/1958,2910
4/26/1958,2240
4/27/1958,1820
4/28/1958,2550
4/29/1958,2760
4/30/1958,2610
5/1/1958,2100
5/2/1958,1800
5/3/1958,1870
5/4/1958,2620
5/5/1958,2090
5/6/1958,1840
5/7/1958,2250
5/8/1958,3090
5/9/1958,3100
5/10/1958,2490
5/11/1958,2190
5/12/1958,2530
5/13/1958,1930
5/14/1958,1610
5/15/1958,2030
5/16/1958,2680
5/17/1958,2080
5/18/1958,2010
5/19/1958,1960
5/20/1958,1640
5/21/1958,1380
5/22/1958,1180
5/23/1958,1080
5/24/1958,946
5/25/1958,838
5/26/1958,802
5/27/1958,688
5/28/1958,594
5/29/1958,579
5/30/1958,533
5/31/1958,465
6/1/1958,420
6/2/1958,563
6/3/1958,626
6/4/1958,475
6/5/1958,395
6/6/1958,713
6/7/1958,807
6/8/1958,538
6/9/1958,548
6/10/1958,1540
6/11/1958,1420
6/12/1958,1830
6/13/1958,1360
6/14/1958,1500
6/15/1958,1140
6/16/1958,928
6/17/1958,802
6/18/1958,730
6/19/1958,642
6/20/1958,563
6/21/1958,508
6/22/1958,470
6/23/1958,420
6/24/1958,374
6/25/1958,343
6/26/1958,339
6/27/1958,378
6/28/1958,339
6/29/1958,278
6/30/1958,247
7/1/1958,228
7/2/1958,209
7/3/1958,245
7/4/1958,220
7/5/1958,300
7/6/1958,403
7/7/1958,350
7/8/1958,500
7/9/1958,800
7/10/1958,520
7/11/1958,370
7/12/1958,470
7/13/1958,560
7/14/1958,470
7/15/1958,390
7/16/1958,360
7/17/1958,350
7/18/1958,310
7/19/1958,270
7/20/1958,280
7/21/1958,250
7/22/1958,235
7/23/1958,270
7/24/1958,340
7/25/1958,300
7/26/1958,240
7/27/1958,215
7/28/1958,230
7/29/1958,215
7/30/1958,200
7/31/1958,210
8/1/1958,250
8/2/1958,240
8/3/1958,195
8/4/1958,175
8/5/1958,160
8/6/1958,150
8/7/1958,140
8/8/1958,155
8/9/1958,170
8/10/1958,190
8/11/1958,205
8/12/1958,170
8/13/1958,160
8/14/1958,300
8/15/1958,460
8/16/1958,270
8/17/1958,200
8/18/1958,170
8/19/1958,150
8/20/1958,135
8/21/1958,124
8/22/1958,165
8/23/1958,155
8/24/1958,140
8/25/1958,350
8/26/1958,410
8/27/1958,290
8/28/1958,210
8/29/1958,170
8/30/1958,150
8/31/1958,135
9/1/1958,150
9/2/1958,140
9/3/1958,125
9/4/1958,118
9/5/1958,110
9/6/1958,104
9/7/1958,210
9/8/1958,500
9/9/1958,420
9/10/1958,370
9/11/1958,330
9/12/1958,280
9/13/1958,235
9/14/1958,205
9/15/1958,185
9/16/1958,190
9/17/1958,520
9/18/1958,540
9/19/1958,520
9/20/1958,440
9/21/1958,460
9/22/1958,880
9/23/1958,560
9/24/1958,440
9/25/1958,370
9/26/1958,330
9/27/1958,370
9/28/1958,430
9/29/1958,360
9/30/1958,310
10/1/1958,374
10/2/1958,399
10/3/1958,347
10/4/1958,306
10/5/1958,278
10/6/1958,254
10/7/1958,234
10/8/1958,215
10/9/1958,206
10/10/1958,194
10/11/1958,191
10/12/1958,186
10/13/1958,183
10/14/1958,188
10/15/1958,180
10/16/1958,169
10/17/1958,164
10/18/1958,158
10/19/1958,151
10/20/1958,148
10/21/1958,146
10/22/1958,143
10/23/1958,260
10/24/1958,489
10/25/1958,1180
10/26/1958,3570
10/27/1958,3100
10/28/1958,2970
10/29/1958,3450
10/30/1958,3470
10/31/1958,2750
11/1/1958,2300
11/2/1958,1940
11/3/1958,3100
11/4/1958,3110
11/5/1958,2620
11/6/1958,2280
11/7/1958,1970
11/8/1958,1700
11/9/1958,1500
11/10/1958,1380
11/11/1958,1380
11/12/1958,1130
11/13/1958,982
11/14/1958,988
11/15/1958,1120
11/16/1958,1360
11/17/1958,1210
11/18/1958,1350
11/19/1958,1620
11/20/1958,1780
11/21/1958,1610
11/22/1958,1540
11/23/1958,1330
11/24/1958,1200
11/25/1958,1110
11/26/1958,1040
11/27/1958,1110
11/28/1958,1010
11/29/1958,2410
11/30/1958,1930
12/1/1958,1590
12/2/1958,1550
12/3/1958,1390
12/4/1958,1280
12/5/1958,1530
12/6/1958,2350
12/7/1958,1460
12/8/1958,1300
12/9/1958,1210
12/10/1958,1010
12/11/1958,778
12/12/1958,736
12/13/1958,740
12/14/1958,680
12/15/1958,600
12/16/1958,500
12/17/1958,460
12/18/1958,500
12/19/1958,580
12/20/1958,480
12/21/1958,380
12/22/1958,390
12/23/1958,410
12/24/1958,560
12/25/1958,500
12/26/1958,400
12/27/1958,360
12/28/1958,380
12/29/1958,400
12/30/1958,390
12/31/1958,330
1/1/1959,310
1/2/1959,410
1/3/1959,540
1/4/1959,600
1/5/1959,270
1/6/1959,230
1/7/1959,240
1/8/1959,240
1/9/1959,230
1/10/1959,220
1/11/1959,205
1/12/1959,205
1/13/1959,190
1/14/1959,190
1/15/1959,220
1/16/1959,310
1/17/1959,460
1/18/1959,400
1/19/1959,350
1/20/1959,350
1/21/1959,1600
1/22/1959,17000
1/23/1959,6540
1/24/1959,2970
1/25/1959,2380
1/26/1959,1800
1/27/1959,1470
1/28/1959,1150
1/29/1959,1020
1/30/1959,1480
1/31/1959,2110
2/1/1959,850
2/2/1959,640
2/3/1959,620
2/4/1959,1000
2/5/1959,1400
2/6/1959,840
2/7/1959,520
2/8/1959,450
2/9/1959,400
2/10/1959,1500
2/11/1959,2150
2/12/1959,900
2/13/1959,760
2/14/1959,840
2/15/1959,1300
2/16/1959,840
2/17/1959,680
2/18/1959,620
2/19/1959,480
2/20/1959,290
2/21/1959,380
2/22/1959,450
2/23/1959,440
2/24/1959,440
2/25/1959,420
2/26/1959,390
2/27/1959,380
2/28/1959,520
3/1/1959,860
3/2/1959,940
3/3/1959,800
3/4/1959,880
3/5/1959,700
3/6/1959,2100
3/7/1959,2700
3/8/1959,1050
3/9/1959,900
3/10/1959,760
3/11/1959,540
3/12/1959,460
3/13/1959,440
3/14/1959,510
3/15/1959,740
3/16/1959,2500
3/17/1959,1700
3/18/1959,1020
3/19/1959,860
3/20/1959,1970
3/21/1959,2920
3/22/1959,2640
3/23/1959,1730
3/24/1959,1850
3/25/1959,2460
3/26/1959,2990
3/27/1959,2810
3/28/1959,2080
3/29/1959,1500
3/30/1959,1600
3/31/1959,1730
4/1/1959,2690
4/2/1959,5150
4/3/1959,9600
4/4/1959,6230
4/5/1959,4130
4/6/1959,3780
4/7/1959,3370
4/8/1959,2820
4/9/1959,2860
4/10/1959,2920
4/11/1959,3110
4/12/1959,2590
4/13/1959,2150
4/14/1959,1850
4/15/1959,1600
4/16/1959,1420
4/17/1959,1280
4/18/1959,1180
4/19/1959,1130
4/20/1959,1380
4/21/1959,1490
4/22/1959,1260
4/23/1959,1150
4/24/1959,1060
4/25/1959,964
4/26/1959,927
4/27/1959,1520
4/28/1959,2630
4/29/1959,2310
4/30/1959,2160
5/1/1959,1890
5/2/1959,1640
5/3/1959,1470
5/4/1959,1270
5/5/1959,1110
5/6/1959,984
5/7/1959,885
5/8/1959,781
5/9/1959,720
5/10/1959,650
5/11/1959,605
5/12/1959,676
5/13/1959,710
5/14/1959,650
5/15/1959,605
5/16/1959,585
5/17/1959,570
5/18/1959,515
5/19/1959,480
5/20/1959,465
5/21/1959,428
5/22/1959,410
5/23/1959,395
5/24/1959,470
5/25/1959,401
5/26/1959,356
5/27/1959,323
5/28/1959,308
5/29/1959,299
5/30/1959,340
5/31/1959,282
6/1/1959,250
6/2/1959,272
6/3/1959,439
6/4/1959,359
6/5/1959,293
6/6/1959,257
6/7/1959,240
6/8/1959,243
6/9/1959,217
6/10/1959,191
6/11/1959,174
6/12/1959,157
6/13/1959,154
6/14/1959,148
6/15/1959,130
6/16/1959,128
6/17/1959,135
6/18/1959,138
6/19/1959,159
6/20/1959,174
6/21/1959,162
6/22/1959,162
6/23/1959,182
6/24/1959,146
6/25/1959,157
6/26/1959,154
6/27/1959,148
6/28/1959,194
6/29/1959,185
6/30/1959,138
7/1/1959,118
7/2/1959,107
7/3/1959,98
7/4/1959,88
7/5/1959,79
7/6/1959,86
7/7/1959,111
7/8/1959,94
7/9/1959,82
7/10/1959,77
7/11/1959,74
7/12/1959,74
7/13/1959,86
7/14/1959,83
7/15/1959,90
7/16/1959,74
7/17/1959,69
7/18/1959,63
7/19/1959,60
7/20/1959,62
7/21/1959,94
7/22/1959,92
7/23/1959,85
7/24/1959,85
7/25/1959,76
7/26/1959,68
7/27/1959,63
7/28/1959,60
7/29/1959,56
7/30/1959,66
7/31/1959,90
8/1/1959,85
8/2/1959,62
8/3/1959,55
8/4/1959,52
8/5/1959,98
8/6/1959,107
8/7/1959,81
8/8/1959,68
8/9/1959,63
8/10/1959,88
8/11/1959,113
8/12/1959,94
8/13/1959,81
8/14/1959,68
8/15/1959,58
8/16/1959,52
8/17/1959,49
8/18/1959,52
8/19/1959,62
8/20/1959,66
8/21/1959,60
8/22/1959,58
8/23/1959,55
8/24/1959,56
8/25/1959,79
8/26/1959,109
8/27/1959,94
8/28/1959,76
8/29/1959,66
8/30/1959,66
8/31/1959,81
9/1/1959,83
9/2/1959,98
9/3/1959,103
9/4/1959,111
9/5/1959,94
9/6/1959,74
9/7/1959,66
9/8/1959,58
9/9/1959,55
9/10/1959,60
9/11/1959,68
9/12/1959,111
9/13/1959,88
9/14/1959,79
9/15/1959,81
9/16/1959,72
9/17/1959,66
9/18/1959,63
9/19/1959,62
9/20/1959,60
9/21/1959,57
9/22/1959,57
9/23/1959,55
9/24/1959,52
9/25/1959,52
9/26/1959,55
9/27/1959,53
9/28/1959,51
9/29/1959,58
9/30/1959,77
10/1/1959,109
10/2/1959,199
10/3/1959,197
10/4/1959,157
10/5/1959,130
10/6/1959,196
10/7/1959,475
10/8/1959,530
10/9/1959,2410
10/10/1959,1840
10/11/1959,1090
10/12/1959,825
10/13/1959,660
10/14/1959,635
10/15/1959,595
10/16/1959,490
10/17/1959,419
10/18/1959,446
10/19/1959,455
10/20/1959,410
10/21/1959,359
10/22/1959,320
10/23/1959,488
10/24/1959,1230
10/25/1959,2080
10/26/1959,1640
10/27/1959,1340
10/28/1959,1220
10/29/1959,1030
10/30/1959,873
10/31/1959,986
11/1/1959,2540
11/2/1959,2280
11/3/1959,1860
11/4/1959,1610
11/5/1959,1810
11/6/1959,3130
11/7/1959,5130
11/8/1959,3390
11/9/1959,2560
11/10/1959,2020
11/11/1959,1670
11/12/1959,1420
11/13/1959,1230
11/14/1959,1220
11/15/1959,1930
11/16/1959,1480
11/17/1959,1600
11/18/1959,1580
11/19/1959,1340
11/20/1959,1230
11/21/1959,1130
11/22/1959,1060
11/23/1959,971
11/24/1959,971
11/25/1959,1250
11/26/1959,1190
11/27/1959,1130
11/28/1959,11900
11/29/1959,10900
11/30/1959,5300
12/1/1959,3660
12/2/1959,2800
12/3/1959,2300
12/4/1959,1890
12/5/1959,1610
12/6/1959,1360
12/7/1959,2410
12/8/1959,3310
12/9/1959,2390
12/10/1959,2030
12/11/1959,1720
12/12/1959,1880
12/13/1959,5000
12/14/1959,3850
12/15/1959,2930
12/16/1959,2440
12/17/1959,2120
12/18/1959,1750
12/19/1959,1510
12/20/1959,1240
12/21/1959,1020
12/22/1959,984
12/23/1959,814
12/24/1959,710
12/25/1959,786
12/26/1959,814
12/27/1959,798
12/28/1959,1000
12/29/1959,2760
12/30/1959,2050
12/31/1959,1730
1/1/1960,1510
1/2/1960,1200
1/3/1960,4780
1/4/1960,6300
1/5/1960,3470
1/6/1960,2430
1/7/1960,1920
1/8/1960,1650
1/9/1960,1350
1/10/1960,1150
1/11/1960,1110
1/12/1960,867
1/13/1960,927
1/14/1960,849
1/15/1960,825
1/16/1960,825
1/17/1960,754
1/18/1960,693
1/19/1960,671
1/20/1960,615
1/21/1960,580
1/22/1960,560
1/23/1960,525
1/24/1960,500
1/25/1960,419
1/26/1960,460
1/27/1960,419
1/28/1960,505
1/29/1960,595
1/30/1960,510
1/31/1960,455
2/1/1960,428
2/2/1960,405
2/3/1960,323
2/4/1960,308
2/5/1960,359
2/6/1960,520
2/7/1960,640
2/8/1960,726
2/9/1960,645
2/10/1960,645
2/11/1960,5860
2/12/1960,8460
2/13/1960,4050
2/14/1960,2960
2/15/1960,2110
2/16/1960,1850
2/17/1960,1680
2/18/1960,1490
2/19/1960,1580
2/20/1960,1380
2/21/1960,1210
2/22/1960,1140
2/23/1960,1040
2/24/1960,952
2/25/1960,837
2/26/1960,903
2/27/1960,873
2/28/1960,792
2/29/1960,754
3/1/1960,630
3/2/1960,580
3/3/1960,585
3/4/1960,465
3/5/1960,580
3/6/1960,630
3/7/1960,615
3/8/1960,605
3/9/1960,525
3/10/1960,540
3/11/1960,500
3/12/1960,480
3/13/1960,490
3/14/1960,480
3/15/1960,450
3/16/1960,430
3/17/1960,410
3/18/1960,410
3/19/1960,400
3/20/1960,388
3/21/1960,363
3/22/1960,375
3/23/1960,347
3/24/1960,335
3/25/1960,327
3/26/1960,268
3/27/1960,335
3/28/1960,414
3/29/1960,760
3/30/1960,4200
3/31/1960,14500
4/1/1960,11400
4/2/1960,6400
4/3/1960,5200
4/4/1960,16000
4/5/1960,13000
4/6/1960,7990
4/7/1960,4860
4/8/1960,3630
4/9/1960,2950
4/10/1960,2550
4/11/1960,2180
4/12/1960,1960
4/13/1960,1750
4/14/1960,1640
4/15/1960,1590
4/16/1960,1760
4/17/1960,1780
4/18/1960,1560
4/19/1960,1590
4/20/1960,1300
4/21/1960,1170
4/22/1960,1060
4/23/1960,964
4/24/1960,898
4/25/1960,928
4/26/1960,862
4/27/1960,1160
4/28/1960,1140
4/29/1960,970
4/30/1960,880
5/1/1960,862
5/2/1960,844
5/3/1960,754
5/4/1960,659
5/5/1960,589
5/6/1960,533
5/7/1960,479
5/8/1960,452
5/9/1960,503
5/10/1960,610
5/11/1960,599
5/12/1960,861
5/13/1960,2430
5/14/1960,1780
5/15/1960,1420
5/16/1960,1130
5/17/1960,940
5/18/1960,880
5/19/1960,790
5/20/1960,676
5/21/1960,690
5/22/1960,988
5/23/1960,904
5/24/1960,1270
5/25/1960,1300
5/26/1960,1060
5/27/1960,946
5/28/1960,814
5/29/1960,742
5/30/1960,712
5/31/1960,916
6/1/1960,1280
6/2/1960,1030
6/3/1960,856
6/4/1960,736
6/5/1960,659
6/6/1960,1020
6/7/1960,898
6/8/1960,670
6/9/1960,573
6/10/1960,503
6/11/1960,456
6/12/1960,484
6/13/1960,513
6/14/1960,778
6/15/1960,1830
6/16/1960,1460
6/17/1960,1200
6/18/1960,2030
6/19/1960,1640
6/20/1960,1850
6/21/1960,1460
6/22/1960,1210
6/23/1960,1060
6/24/1960,1580
6/25/1960,2280
6/26/1960,1520
6/27/1960,1180
6/28/1960,976
6/29/1960,844
6/30/1960,790
7/1/1960,706
7/2/1960,730
7/3/1960,654
7/4/1960,772
7/5/1960,664
7/6/1960,508
7/7/1960,434
7/8/1960,386
7/9/1960,347
7/10/1960,317
7/11/1960,355
7/12/1960,382
7/13/1960,313
7/14/1960,358
7/15/1960,489
7/16/1960,420
7/17/1960,324
7/18/1960,284
7/19/1960,317
7/20/1960,278
7/21/1960,254
7/22/1960,228
7/23/1960,218
7/24/1960,209
7/25/1960,188
7/26/1960,180
7/27/1960,166
7/28/1960,158
7/29/1960,151
7/30/1960,164
7/31/1960,243
8/1/1960,332
8/2/1960,215
8/3/1960,200
8/4/1960,206
8/5/1960,273
8/6/1960,228
8/7/1960,197
8/8/1960,183
8/9/1960,158
8/10/1960,156
8/11/1960,169
8/12/1960,174
8/13/1960,158
8/14/1960,141
8/15/1960,143
8/16/1960,156
8/17/1960,177
8/18/1960,151
8/19/1960,196
8/20/1960,718
8/21/1960,416
8/22/1960,306
8/23/1960,244
8/24/1960,218
8/25/1960,183
8/26/1960,161
8/27/1960,146
8/28/1960,136
8/29/1960,124
8/30/1960,120
8/31/1960,122
9/1/1960,117
9/2/1960,106
9/3/1960,98
9/4/1960,104
9/5/1960,120
9/6/1960,102
9/7/1960,98
9/8/1960,91
9/9/1960,87
9/10/1960,151
9/11/1960,290
9/12/1960,5140
9/13/1960,9610
9/14/1960,4810
9/15/1960,2770
9/16/1960,1950
9/17/1960,1480
9/18/1960,1290
9/19/1960,1170
9/20/1960,5570
9/21/1960,4810
9/22/1960,2860
9/23/1960,2150
9/24/1960,1700
9/25/1960,1380
9/26/1960,1140
9/27/1960,994
9/28/1960,862
9/29/1960,778
9/30/1960,796
