,Year,Month,Day,Prec,Tmax,Tmin
4483,1953,1,9,76,-22,-122
4484,1953,1,10,257,6,-44
4485,1953,1,11,66,28,-28
4486,1953,1,12,69,39,0
4487,1953,1,13,0,11,-106
4488,1953,1,14,0,56,-94
4489,1953,1,15,0,78,-89
4490,1953,1,16,0,128,-11
4491,1953,1,17,0,89,-39
4492,1953,1,18,0,17,-139
4493,1953,1,19,114,33,-50
4494,1953,1,20,0,22,-39
4495,1953,1,21,0,33,-17
4496,1953,1,22,25,11,-17
4497,1953,1,23,46,11,-22
4498,1953,1,24,0,33,-39
4499,1953,1,25,150,122,17
4500,1953,1,26,86,117,-67
4501,1953,1,27,18,-61,-128
4502,1953,1,28,0,-22,-156
4503,1953,1,29,38,44,-33
4504,1953,1,30,0,-22,-78
4505,1953,1,31,0,-28,-150
4506,1953,2,1,0,72,-33
4507,1953,2,2,74,83,-144
4508,1953,2,3,0,-33,-172
4509,1953,2,4,71,28,-94
4510,1953,2,5,0,11,-78
4511,1953,2,6,0,44,-189
4512,1953,2,7,0,44,-44
4513,1953,2,8,132,50,6
4514,1953,2,9,0,22,-50
4515,1953,2,10,15,0,-44
4516,1953,2,11,20,-33,-94
4517,1953,2,12,0,11,-133
4518,1953,2,13,41,0,-56
4519,1953,2,14,0,6,-56
4520,1953,2,15,0,56,-89
4521,1953,2,16,0,28,-11
4522,1953,2,17,226,6,-100
4523,1953,2,18,18,-22,-89
4524,1953,2,19,0,-11,-122
4525,1953,2,20,0,78,-83
4526,1953,2,21,0,94,-72
4527,1953,2,22,36,144,67
4528,1953,2,23,0,100,-61
4529,1953,2,24,0,17,-106
4530,1953,2,25,0,106,-67
4531,1953,2,26,0,83,-22
4532,1953,2,27,10,56,-39
4533,1953,2,28,0,72,-11
4534,1953,3,1,0,22,-56
4535,1953,3,2,41,-50,-128
4536,1953,3,3,0,-17,-189
4537,1953,3,4,0,-11,-89
4538,1953,3,5,99,106,-22
4539,1953,3,6,36,44,-61
4540,1953,3,7,15,-6,-89
4541,1953,3,8,0,-11,-94
4542,1953,3,9,0,-39,-133
4543,1953,3,10,0,-44,-156
4544,1953,3,11,20,-44,-117
4545,1953,3,12,0,39,-178
4546,1953,3,13,0,67,-6
4547,1953,3,14,13,122,39
4548,1953,3,15,0,122,17
4549,1953,3,16,0,106,-11
4550,1953,3,17,102,94,72
4551,1953,3,18,0,39,-6
4552,1953,3,19,0,89,-67
4553,1953,3,20,61,89,6
4554,1953,3,21,61,50,-11
4555,1953,3,22,0,111,-67
4556,1953,3,23,0,156,-11
4557,1953,3,24,0,183,50
4558,1953,3,25,25,156,67
4559,1953,3,26,163,161,0
4560,1953,3,27,168,111,56
4561,1953,3,28,127,67,-6
4562,1953,3,29,28,67,6
4563,1953,3,30,0,106,-22
4564,1953,3,31,30,61,17
4565,1953,4,1,104,83,22
4566,1953,4,2,0,94,33
4567,1953,4,3,48,122,56
4568,1953,4,4,0,128,-39
4569,1953,4,5,0,144,-17
4570,1953,4,6,38,89,-11
4571,1953,4,7,0,100,-39
4572,1953,4,8,132,78,39
4573,1953,4,9,0,111,39
4574,1953,4,10,0,139,0
4575,1953,4,11,64,117,11
4576,1953,4,12,18,128,56
4577,1953,4,13,0,94,-11
4578,1953,4,14,28,44,0
4579,1953,4,15,79,17,-44
4580,1953,4,16,0,128,-22
4581,1953,4,17,10,111,17
4582,1953,4,18,58,94,-17
4583,1953,4,19,43,28,-22
4584,1953,4,20,53,44,-22
4585,1953,4,21,15,50,-33
4586,1953,4,22,0,44,-33
4587,1953,4,23,0,150,-33
4588,1953,4,24,5,156,94
4589,1953,4,25,8,150,6
4590,1953,4,26,20,189,61
4591,1953,4,27,64,233,122
4592,1953,4,28,203,133,56
4593,1953,4,29,13,83,17
4594,1953,4,30,0,128,-17
4595,1953,5,1,0,156,-22
4596,1953,5,2,254,111,67
4597,1953,5,3,94,61,33
4598,1953,5,4,18,89,39
4599,1953,5,5,0,211,0
4600,1953,5,6,61,217,144
4601,1953,5,7,74,217,72
4602,1953,5,8,0,211,100
4603,1953,5,9,8,194,100
4604,1953,5,10,8,233,94
4605,1953,5,11,33,267,67
4606,1953,5,12,0,294,61
4607,1953,5,13,0,289,106
4608,1953,5,14,191,239,117
4609,1953,5,15,51,217,89
4610,1953,5,16,0,211,144
4611,1953,5,17,102,228,100
4612,1953,5,18,165,222,144
4613,1953,5,19,33,222,161
4614,1953,5,20,0,211,106
4615,1953,5,21,0,256,78
4616,1953,5,22,0,244,100
4617,1953,5,23,5,261,128
4618,1953,5,24,76,239,83
4619,1953,5,25,0,200,11
4620,1953,5,26,0,189,6
4621,1953,5,27,15,161,44
4622,1953,5,28,104,167,78
4623,1953,5,29,30,106,44
4624,1953,5,30,0,150,-11
4625,1953,5,31,0,133,61
4626,1953,6,1,64,178,28
4627,1953,6,2,0,211,56
4628,1953,6,3,0,200,28
4629,1953,6,4,0,200,0
4630,1953,6,5,0,233,100
4631,1953,6,6,15,283,106
4632,1953,6,7,0,294,167
4633,1953,6,8,46,283,156
4634,1953,6,9,8,239,56
4635,1953,6,10,0,300,189
4636,1953,6,11,0,278,111
4637,1953,6,12,0,200,56
4638,1953,6,13,0,194,28
4639,1953,6,14,0,167,56
4640,1953,6,15,30,189,100
4641,1953,6,16,0,250,56
4642,1953,6,17,0,267,61
4643,1953,6,18,0,261,83
4644,1953,6,19,0,250,100
4645,1953,6,20,0,289,144
4646,1953,6,21,0,328,128
4647,1953,6,22,262,328,178
4648,1953,6,23,0,294,200
4649,1953,6,24,0,278,106
4650,1953,6,25,0,228,50
4651,1953,6,26,0,283,72
4652,1953,6,27,0,300,194
4653,1953,6,28,53,278,128
4654,1953,6,29,0,289,89
4655,1953,6,30,287,283,178
4656,1953,7,1,0,289,133
4657,1953,7,2,0,289,167
4658,1953,7,3,5,317,172
4659,1953,7,4,114,306,167
4660,1953,7,5,0,256,106
4661,1953,7,6,0,278,67
4662,1953,7,7,0,244,161
4663,1953,7,8,0,256,144
4664,1953,7,9,0,261,100
4665,1953,7,10,69,206,106
4666,1953,7,11,0,211,67
4667,1953,7,12,0,256,67
4668,1953,7,13,0,261,83
4669,1953,7,14,0,250,122
4670,1953,7,15,30,283,111
4671,1953,7,16,0,300,144
4672,1953,7,17,0,311,122
4673,1953,7,18,0,333,133
4674,1953,7,19,0,344,156
4675,1953,7,20,0,333,189
4676,1953,7,21,74,289,189
4677,1953,7,22,0,306,194
4678,1953,7,23,0,300,189
4679,1953,7,24,56,233,144
4680,1953,7,25,43,239,161
4681,1953,7,26,0,250,78
4682,1953,7,27,0,300,78
4683,1953,7,28,0,300,194
4684,1953,7,29,8,294,111
4685,1953,7,30,0,272,83
4686,1953,7,31,48,289,200
4687,1953,8,1,51,283,94
4688,1953,8,2,0,250,44
4689,1953,8,3,15,217,128
4690,1953,8,4,8,244,67
4691,1953,8,5,0,233,78
4692,1953,8,6,5,211,150
4693,1953,8,7,0,256,100
4694,1953,8,8,0,250,89
4695,1953,8,9,0,256,122
4696,1953,8,10,0,250,189
4697,1953,8,11,33,233,161
4698,1953,8,12,107,228,144
4699,1953,8,13,0,289,141.5
4700,1953,8,14,0,306,139
4701,1953,8,15,508,283,156
4702,1953,8,16,0,261,128
4703,1953,8,17,0,244,89
4704,1953,8,18,0,244,111
4705,1953,8,19,0,222,44
4706,1953,8,20,0,217,56
4707,1953,8,21,0,222,50
4708,1953,8,22,0,244,44
4709,1953,8,23,0,256,67
4710,1953,8,24,0,267,83
4711,1953,8,25,0,283,94
4712,1953,8,26,0,306,100
4713,1953,8,27,0,289,128
4714,1953,8,28,0,328,139
4715,1953,8,29,0,333,122
4716,1953,8,30,0,333,117
4717,1953,8,31,0,339,111
4718,1953,9,1,0,333,139
4719,1953,9,2,0,339,106
4720,1953,9,3,8,367,150
4721,1953,9,4,0,367,161
4722,1953,9,5,25,333,194
4723,1953,9,6,0,311,156
4724,1953,9,7,231,167,117
4725,1953,9,8,879,222,128
4726,1953,9,9,41,206,89
4727,1953,9,10,0,206,39
4728,1953,9,11,0,228,39
4729,1953,9,12,0,239,50
4730,1953,9,13,0,222,106
4731,1953,9,14,226,194,100
4732,1953,9,15,0,167,61
4733,1953,9,16,18,189,22
4734,1953,9,17,0,200,78
4735,1953,9,18,10,183,67
4736,1953,9,19,0,217,17
4737,1953,9,20,0,206,111
4738,1953,9,21,0,194,156
4739,1953,9,22,18,228,122
4740,1953,9,23,15,144,67
4741,1953,9,24,0,139,11
4742,1953,9,25,0,183,-28
4743,1953,9,26,0,172,33
4744,1953,9,27,0,233,133
4745,1953,9,28,0,250,83
4746,1953,9,29,0,211,50
4747,1953,9,30,0,233,33
4748,1953,10,1,0,267,83
4749,1953,10,2,0,244,33
4750,1953,10,3,0,250,0
4751,1953,10,4,0,261,17
4752,1953,10,5,0,239,83
4753,1953,10,6,15,211,67
4754,1953,10,7,262,139,61
4755,1953,10,8,231,89,17
4756,1953,10,9,20,122,-39
4757,1953,10,10,0,172,-39
4758,1953,10,11,0,183,-6
4759,1953,10,12,0,178,6
4760,1953,10,13,18,128,67
4761,1953,10,14,0,150,-50
4762,1953,10,15,0,183,-67
4763,1953,10,16,0,222,-6
4764,1953,10,17,0,206,11
4765,1953,10,18,0,211,-11
4766,1953,10,19,0,233,-6
4767,1953,10,20,0,250,67
4768,1953,10,21,0,222,56
4769,1953,10,22,0,189,33
4770,1953,10,23,0,161,44
4771,1953,10,24,0,194,6
4772,1953,10,25,0,144,-11
4773,1953,10,26,0,144,61
4774,1953,10,27,13,161,44
4775,1953,10,28,0,178,6
4776,1953,10,29,135,161,111
4777,1953,10,30,5,144,83
4778,1953,10,31,241,133,39
4779,1953,11,1,0,172,-11
4780,1953,11,2,0,161,-11
4781,1953,11,3,0,122,44
4782,1953,11,4,0,156,-11
4783,1953,11,5,0,150,11
4784,1953,11,6,0,17,-67
4785,1953,11,7,0,-17,-78
4786,1953,11,8,74,6,-50
4787,1953,11,9,79,33,-17
4788,1953,11,10,0,33,11
4789,1953,11,11,0,33,-33
4790,1953,11,12,0,50,-56
4791,1953,11,13,0,94,-22
4792,1953,11,14,0,33,-6
4793,1953,11,15,0,17,-28
4794,1953,11,16,0,139,-33
4795,1953,11,17,0,139,28
4796,1953,11,18,0,150,-11
4797,1953,11,19,0,156,-28
4798,1953,11,20,0,156,-33
4799,1953,11,21,0,161,-11
4800,1953,11,22,0,139,44
4801,1953,11,23,0,161,122
4802,1953,11,24,0,167,89
4803,1953,11,25,0,100,-17
4804,1953,11,26,0,72,67
4805,1953,11,27,178,67,-17
4806,1953,11,28,0,6,-67
4807,1953,11,29,0,6,-44
4808,1953,11,30,0,6,-39
4809,1953,12,1,0,17,-39
4810,1953,12,2,10,22,0
4811,1953,12,3,0,22,-22
4812,1953,12,4,0,28,-72
4813,1953,12,5,0,100,-33
4814,1953,12,6,64,144,28
4815,1953,12,7,0,106,-67
4816,1953,12,8,417,94,17
4817,1953,12,9,0,122,-11
4818,1953,12,10,0,83,-17
4819,1953,12,11,124,100,11
4820,1953,12,12,0,28,-33
4821,1953,12,13,0,72,0
4822,1953,12,14,38,44,-11
4823,1953,12,15,71,78,-33
4824,1953,12,16,28,83,-28
4825,1953,12,17,0,-22,-83
4826,1953,12,18,5,-78,-139
4827,1953,12,19,0,-78,-178
4828,1953,12,20,13,-44,-111
4829,1953,12,21,0,61,-67
4830,1953,12,22,0,72,22
4831,1953,12,23,25,89,11
4832,1953,12,24,0,100,-89
4833,1953,12,25,8,-22,-111
4834,1953,12,26,0,28,-78
4835,1953,12,27,0,6,-67
4836,1953,12,28,0,-11,-67
4837,1953,12,29,0,28,-67
4838,1953,12,30,0,33,-39
4839,1953,12,31,0,39,-61
4840,1954,1,1,0,11,-83
4841,1954,1,2,25,0,-150
4842,1954,1,3,8,28,-122
4843,1954,1,4,0,28,0
4844,1954,1,5,0,33,-111
4845,1954,1,6,0,11,-89
4846,1954,1,7,56,17,-56
4847,1954,1,8,41,-44,-83
4848,1954,1,9,8,-72,-139
4849,1954,1,10,0,-17,-183
4850,1954,1,11,20,17,-144
4851,1954,1,12,8,-94,-167
4852,1954,1,13,48,-78,-133
4853,1954,1,14,0,-111,-183
4854,1954,1,15,0,-67,-272
4855,1954,1,16,33,17,-83
4856,1954,1,17,56,6,-94
4857,1954,1,18,0,0,-217
4858,1954,1,19,0,-72,-278
4859,1954,1,20,0,6,-100
4860,1954,1,21,0,94,6
4861,1954,1,22,122,106,-72
4862,1954,1,23,0,-67,-156
4863,1954,1,24,0,-28,-183
4864,1954,1,25,0,0,-100
4865,1954,1,26,0,17,-44
4866,1954,1,27,0,94,-6
4867,1954,1,28,183,122,39
4868,1954,1,29,64,50,-122
4869,1954,1,30,0,-39,-200
4870,1954,1,31,0,28,-133
4871,1954,2,1,28,-39,-111
4872,1954,2,2,0,-44,-200
4873,1954,2,3,0,44,-44
4874,1954,2,4,0,17,-28
4875,1954,2,5,124,6,-39
4876,1954,2,6,0,-22,-61
4877,1954,2,7,5,-39,-67
4878,1954,2,8,0,-33,-100
4879,1954,2,9,15,-28,-122
4880,1954,2,10,28,6,-67
4881,1954,2,11,23,22,-50
4882,1954,2,12,0,22,-28
4883,1954,2,13,0,-28,-217
4884,1954,2,14,8,-78,-228
4885,1954,2,15,0,17,-117
4886,1954,2,16,0,133,11
4887,1954,2,17,0,189,39
4888,1954,2,18,254,167,0
4889,1954,2,19,69,72,-39
4890,1954,2,20,0,117,-67
4891,1954,2,21,0,122,-56
4892,1954,2,22,0,106,44
4893,1954,2,23,188,100,-6
4894,1954,2,24,0,72,-56
4895,1954,2,25,0,89,-56
4896,1954,2,26,46,61,11
4897,1954,2,27,0,56,-33
4898,1954,2,28,28,100,-50
4899,1954,3,1,0,111,33
4900,1954,3,2,0,144,106
4901,1954,3,3,86,122,-17
4902,1954,3,4,0,56,-50
4903,1954,3,5,86,17,-111
4904,1954,3,6,5,-39,-117
4905,1954,3,7,0,-39,-106
4906,1954,3,8,0,50,-117
4907,1954,3,9,0,39,-33
4908,1954,3,10,0,83,-106
4909,1954,3,11,28,83,-17
4910,1954,3,12,0,6,-94
4911,1954,3,13,0,22,-117
4912,1954,3,14,0,11,-39
4913,1954,3,15,91,28,-28
4914,1954,3,16,79,6,-61
4915,1954,3,17,8,-6,-111
4916,1954,3,18,0,33,-56
4917,1954,3,19,0,33,-67
4918,1954,3,20,0,94,-83
4919,1954,3,21,140,100,33
4920,1954,3,22,10,44,-67
4921,1954,3,23,0,22,-94
4922,1954,3,24,0,44,-39
4923,1954,3,25,0,94,-33
4924,1954,3,26,0,83,6
4925,1954,3,27,117,122,44
4926,1954,3,28,0,50,-39
4927,1954,3,29,0,94,-44
4928,1954,3,30,10,117,0
4929,1954,3,31,43,6,-50
4930,1954,4,1,0,22,-78
4931,1954,4,2,25,28,-94
4932,1954,4,3,0,83,-89
4933,1954,4,4,23,72,-89
4934,1954,4,5,0,6,-117
4935,1954,4,6,0,117,-67
4936,1954,4,7,10,128,11
4937,1954,4,8,38,222,61
4938,1954,4,9,0,211,67
4939,1954,4,10,41,94,-39
4940,1954,4,11,0,144,-28
4941,1954,4,12,0,139,61
4942,1954,4,13,64,128,6
4943,1954,4,14,0,172,0
4944,1954,4,15,0,150,39
4945,1954,4,16,10,183,11
4946,1954,4,17,20,139,22
4947,1954,4,18,381,161,28
4948,1954,4,19,38,172,-6
4949,1954,4,20,0,239,50
4950,1954,4,21,0,272,67
4951,1954,4,22,0,272,83
4952,1954,4,23,0,267,133
4953,1954,4,24,124,239,72
4954,1954,4,25,48,189,17
4955,1954,4,26,5,172,100
4956,1954,4,27,0,156,33
4957,1954,4,28,30,128,67
4958,1954,4,29,117,94,61
4959,1954,4,30,20,217,44
4960,1954,5,1,0,228,33
4961,1954,5,2,0,261,100
4962,1954,5,3,0,261,144
4963,1954,5,4,0,261,156
4964,1954,5,5,152,206,28
4965,1954,5,6,0,94,-22
4966,1954,5,7,0,100,-11
4967,1954,5,8,0,178,-11
4968,1954,5,9,43,156,44
4969,1954,5,10,112,122,28
4970,1954,5,11,33,89,17
4971,1954,5,12,267,94,0
4972,1954,5,13,8,100,56
4973,1954,5,14,5,161,33
4974,1954,5,15,0,206,-6
4975,1954,5,16,0,228,22
4976,1954,5,17,0,239,17
4977,1954,5,18,0,233,72
4978,1954,5,19,0,183,11
4979,1954,5,20,0,172,72
4980,1954,5,21,8,150,117
4981,1954,5,22,51,133,100
4982,1954,5,23,135,128,83
4983,1954,5,24,43,172,33
4984,1954,5,25,5,206,22
4985,1954,5,26,0,217,44
4986,1954,5,27,3,206,33
4987,1954,5,28,0,178,6
4988,1954,5,29,0,233,83
4989,1954,5,30,79,256,161
4990,1954,5,31,56,250,94
4991,1954,6,1,0,244,33
4992,1954,6,2,0,294,133
4993,1954,6,3,170,256,156
4994,1954,6,4,8,217,111
4995,1954,6,5,8,233,150
4996,1954,6,6,0,222,94
4997,1954,6,7,10,139,72
4998,1954,6,8,0,222,89
4999,1954,6,9,0,239,67
5000,1954,6,10,0,261,72
5001,1954,6,11,0,267,117
5002,1954,6,12,10,278,133
5003,1954,6,13,0,278,100
5004,1954,6,14,305,272,161
5005,1954,6,15,0,294,100
5006,1954,6,16,0,289,133
5007,1954,6,17,150,222,150
5008,1954,6,18,0,233,72
5009,1954,6,19,0,244,61
5010,1954,6,20,0,278,67
5011,1954,6,21,0,294,94
5012,1954,6,22,0,311,194
5013,1954,6,23,5,317,161
5014,1954,6,24,213,300,156
5015,1954,6,25,74,250,150
5016,1954,6,26,0,289,128
5017,1954,6,27,20,283,183
5018,1954,6,28,48,256,144
5019,1954,6,29,56,183,106
5020,1954,6,30,5,211,111
5021,1954,7,1,0,228,117
5022,1954,7,2,36,267,156
5023,1954,7,3,56,267,156
5024,1954,7,4,20,233,122
5025,1954,7,5,5,261,117
5026,1954,7,6,0,239,133
5027,1954,7,7,0,239,117
5028,1954,7,8,0,228,161
5029,1954,7,9,97,211,161
5030,1954,7,10,0,228,56
5031,1954,7,11,0,228,61
5032,1954,7,12,0,261,72
5033,1954,7,13,0,267,78
5034,1954,7,14,0,289,183
5035,1954,7,15,0,333,128
5036,1954,7,16,198,317,172
5037,1954,7,17,0,211,122
5038,1954,7,18,0,244,61
5039,1954,7,19,0,261,117
5040,1954,7,20,0,294,150
5041,1954,7,21,0,289,117
5042,1954,7,22,0,278,172
5043,1954,7,23,0,256,122
5044,1954,7,24,0,261,89
5045,1954,7,25,0,256,94
5046,1954,7,26,36,250,128
5047,1954,7,27,20,272,122
5048,1954,7,28,0,294,117
5049,1954,7,29,0,289,150
5050,1954,7,30,0,311,144
5051,1954,7,31,76,306,206
5052,1954,8,1,0,339,139
5053,1954,8,2,5,261,189
5054,1954,8,3,0,267,89
5055,1954,8,4,41,244,144
5056,1954,8,5,102,250,144
5057,1954,8,6,0,239,111
5058,1954,8,7,0,250,122
5059,1954,8,8,18,250,111
5060,1954,8,9,0,261,83
5061,1954,8,10,0,250,144
5062,1954,8,11,0,278,133
5063,1954,8,12,28,233,117
5064,1954,8,13,13,178,111
5065,1954,8,14,0,222,122
5066,1954,8,15,0,250,61
5067,1954,8,16,28,233,106
5068,1954,8,17,0,300,150
5069,1954,8,18,0,283,61
5070,1954,8,19,0,261,33
5071,1954,8,20,0,272,144
5072,1954,8,21,71,267,167
5073,1954,8,22,0,239,122
5074,1954,8,23,0,256,78
5075,1954,8,24,0,278,72
5076,1954,8,25,0,317,133
5077,1954,8,26,549,261,172
5078,1954,8,27,0,256,167
5079,1954,8,28,38,233,50
5080,1954,8,29,0,239,78
5081,1954,8,30,0,239,72
5082,1954,8,31,84,200,144
5083,1954,9,1,295,189,122
5084,1954,9,2,279,200,133
5085,1954,9,3,15,250,78
5086,1954,9,4,0,256,150
5087,1954,9,5,0,250,139
5088,1954,9,6,0,272,122
5089,1954,9,7,0,267,156
5090,1954,9,8,25,300,122
5091,1954,9,9,15,222,167
5092,1954,9,10,25,211,117
5093,1954,9,11,0,200,83
5094,1954,9,12,0,183,133
5095,1954,9,13,23,172,39
5096,1954,9,14,0,211,17
5097,1954,9,15,0,178,128
5098,1954,9,16,5,167,83
5099,1954,9,17,191,139,78
5100,1954,9,18,71,161,117
5101,1954,9,19,0,189,89
5102,1954,9,20,36,172,128
5103,1954,9,21,23,228,78
5104,1954,9,22,0,222,56
5105,1954,9,23,43,156,94
5106,1954,9,24,23,144,56
5107,1954,9,25,0,178,11
5108,1954,9,26,0,211,39
5109,1954,9,27,0,206,39
5110,1954,9,28,15,178,89
5111,1954,9,29,0,261,44
5112,1954,9,30,0,250,67
5113,1954,10,1,0,272,167
5114,1954,10,2,99,261,183
5115,1954,10,3,0,261,128
5116,1954,10,4,102,222,144
5117,1954,10,5,3,244,167
5118,1954,10,6,0,217,56
5119,1954,10,7,20,106,50
5120,1954,10,8,0,94,-39
5121,1954,10,9,0,144,-67
5122,1954,10,10,0,172,56
5123,1954,10,11,20,194,133
5124,1954,10,12,30,256,111
5125,1954,10,13,0,278,161
5126,1954,10,14,0,256,133
5127,1954,10,15,0,267,89
5128,1954,10,16,0,228,172
5129,1954,10,17,99,222,122
5130,1954,10,18,0,139,17
5131,1954,10,19,0,117,-22
5132,1954,10,20,64,100,33
5133,1954,10,21,89,100,0
5134,1954,10,22,5,128,-11
5135,1954,10,23,0,117,-11
5136,1954,10,24,0,206,-39
5137,1954,10,25,0,172,106
5138,1954,10,26,0,194,-22
5139,1954,10,27,0,194,28
5140,1954,10,28,5,156,50
5141,1954,10,29,94,94,39
5142,1954,10,30,0,100,56
5143,1954,10,31,46,89,22
5144,1954,11,1,25,61,-11
5145,1954,11,2,13,39,-6
5146,1954,11,3,28,50,-17
5147,1954,11,4,373,56,-6
5148,1954,11,5,254,61,-6
5149,1954,11,6,10,61,0
5150,1954,11,7,0,39,-72
5151,1954,11,8,0,83,-56
5152,1954,11,9,0,100,-67
5153,1954,11,10,0,50,-17
5154,1954,11,11,0,72,-67
5155,1954,11,12,0,122,-89
5156,1954,11,13,0,72,-6
5157,1954,11,14,0,72,-94
5158,1954,11,15,0,111,0
5159,1954,11,16,0,72,-50
5160,1954,11,17,0,111,-44
5161,1954,11,18,0,144,50
5162,1954,11,19,0,172,94
5163,1954,11,20,0,167,111
5164,1954,11,21,30,161,117
5165,1954,11,22,305,156,-11
5166,1954,11,23,251,6,-11
5167,1954,11,24,0,50,-28
5168,1954,11,25,0,28,-11
5169,1954,11,26,25,39,-6
5170,1954,11,27,0,50,-28
5171,1954,11,28,0,56,-61
5172,1954,11,29,13,83,0
5173,1954,11,30,196,56,-6
5174,1954,12,1,30,17,0
5175,1954,12,2,25,11,-22
5176,1954,12,3,0,-17,-111
5177,1954,12,4,0,-44,-150
5178,1954,12,5,0,-28,-139
5179,1954,12,6,10,-22,-100
5180,1954,12,7,0,-89,-200
5181,1954,12,8,0,-78,-133
5182,1954,12,9,10,-17,-100
5183,1954,12,10,13,28,-39
5184,1954,12,11,33,22,-28
5185,1954,12,12,30,-11,-44
5186,1954,12,13,0,6,-44
5187,1954,12,14,0,6,-50
5188,1954,12,15,0,28,-122
5189,1954,12,16,147,44,-6
5190,1954,12,17,33,17,-44
5191,1954,12,18,0,11,-139
5192,1954,12,19,71,94,-44
5193,1954,12,20,86,33,-17
5194,1954,12,21,0,-6,-117
5195,1954,12,22,0,-94,-150
5196,1954,12,23,8,-72,-117
5197,1954,12,24,0,17,-144
5198,1954,12,25,102,22,-22
5199,1954,12,26,0,-17,-117
5200,1954,12,27,0,44,-122
5201,1954,12,28,0,111,-50
5202,1954,12,29,0,100,-11
5203,1954,12,30,61,111,-17
5204,1954,12,31,241,33,-11
5205,1955,1,1,0,28,-17
5206,1955,1,2,0,39,-56
5207,1955,1,3,64,44,-11
5208,1955,1,4,8,33,-22
5209,1955,1,5,8,22,-56
5210,1955,1,6,0,33,-56
5211,1955,1,7,61,17,-33
5212,1955,1,8,25,-22,-72
5213,1955,1,9,0,-28,-128
5214,1955,1,10,0,6,-111
5215,1955,1,11,23,0,-61
5216,1955,1,12,0,-28,-133
5217,1955,1,13,0,-28,-150
5218,1955,1,14,5,-39,-83
5219,1955,1,15,0,-56,-139
5220,1955,1,16,0,-6,-100
5221,1955,1,17,18,-11,-78
5222,1955,1,18,0,-44,-89
5223,1955,1,19,10,-61,-122
5224,1955,1,20,0,-67,-106
5225,1955,1,21,0,-78,-133
5226,1955,1,22,0,-39,-206
5227,1955,1,23,23,17,-78
5228,1955,1,24,0,-6,-133
5229,1955,1,25,5,-28,-178
5230,1955,1,26,0,-28,-211
5231,1955,1,27,0,-28,-78
5232,1955,1,28,8,-17,-122
5233,1955,1,29,0,-94,-233
5234,1955,1,30,0,-78,-211
5235,1955,1,31,0,-94,-233
5236,1955,2,1,0,-67,-167
5237,1955,2,2,23,-22,-100
5238,1955,2,3,0,-78,-172
5239,1955,2,4,0,-122,-289
5240,1955,2,5,0,-44,-233
5241,1955,2,6,0,22,-228
5242,1955,2,7,18,33,-33
5243,1955,2,8,229,56,-28
5244,1955,2,9,0,0,-128
5245,1955,2,10,0,28,-128
5246,1955,2,11,0,100,0
5247,1955,2,12,114,89,-56
5248,1955,2,13,229,-67,-150
5249,1955,2,14,0,-100,-167
5250,1955,2,15,0,-17,-228
5251,1955,2,16,8,-6,-78
5252,1955,2,17,0,11,-178
5253,1955,2,18,30,17,-22
5254,1955,2,19,0,6,-39
5255,1955,2,20,0,44,-44
5256,1955,2,21,0,122,-106
5257,1955,2,22,0,72,11
5258,1955,2,23,20,67,11
5259,1955,2,24,97,56,-17
5260,1955,2,25,53,0,-67
5261,1955,2,26,0,17,-106
5262,1955,2,27,0,44,-100
5263,1955,2,28,18,33,0
5264,1955,3,1,53,78,11
5265,1955,3,2,8,106,17
5266,1955,3,3,41,61,-28
5267,1955,3,4,0,17,-67
5268,1955,3,5,74,22,0
5269,1955,3,6,61,22,-22
5270,1955,3,7,20,28,-33
5271,1955,3,8,33,-22,-89
5272,1955,3,9,0,-39,-150
5273,1955,3,10,25,111,-111
5274,1955,3,11,0,172,17
5275,1955,3,12,0,144,44
5276,1955,3,13,30,117,-33
5277,1955,3,14,0,89,-11
5278,1955,3,15,0,94,-56
5279,1955,3,16,0,83,-33
5280,1955,3,17,33,67,11
5281,1955,3,18,0,17,-94
5282,1955,3,19,23,0,-89
5283,1955,3,20,20,6,-83
5284,1955,3,21,0,94,-100
5285,1955,3,22,13,78,-22
5286,1955,3,23,211,67,6
5287,1955,3,24,193,39,-50
5288,1955,3,25,0,83,-22
5289,1955,3,26,10,67,-61
5290,1955,3,27,33,39,-17
5291,1955,3,28,8,22,-83
5292,1955,3,29,8,-33,-100
5293,1955,3,30,10,0,-56
5294,1955,3,31,13,78,-61
5295,1955,4,1,0,111,-67
5296,1955,4,2,0,167,-11
5297,1955,4,3,0,156,-28
5298,1955,4,4,0,133,6
5299,1955,4,5,23,106,6
5300,1955,4,6,0,183,-50
5301,1955,4,7,0,167,61
5302,1955,4,8,33,122,-22
5303,1955,4,9,0,28,-56
5304,1955,4,10,0,183,-61
5305,1955,4,11,0,217,33
5306,1955,4,12,0,228,0
5307,1955,4,13,0,206,39
5308,1955,4,14,84,122,33
5309,1955,4,15,0,156,78
5310,1955,4,16,84,172,94
5311,1955,4,17,23,156,61
5312,1955,4,18,0,150,39
5313,1955,4,19,0,206,17
5314,1955,4,20,5,194,100
5315,1955,4,21,0,194,50
5316,1955,4,22,56,183,44
5317,1955,4,23,124,211,83
5318,1955,4,24,0,194,28
5319,1955,4,25,0,172,-11
5320,1955,4,26,84,94,50
5321,1955,4,27,142,61,44
5322,1955,4,28,25,122,44
5323,1955,4,29,0,150,-17
5324,1955,4,30,10,200,67
5325,1955,5,1,0,222,17
5326,1955,5,2,0,211,78
